nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;SERIE B;ROUND 2;2018;21.04.2018;Guarani;Sampaio Correa;1;0;2;0;1.82;3.3;4.89;2.36;https://www.flashscore.com/match/QwQa6e2s/#/match-summary
BRAZIL;SERIE B;ROUND 2;2018;21.04.2018;Goias;Figueirense;0;1;0;2;2.23;3.2;3.38;2.19;https://www.flashscore.com/match/ltHK1XGC/#/match-summary
BRAZIL;SERIE B;ROUND 2;2018;21.04.2018;CRB;Vila Nova FC;0;1;0;1;2.33;3.04;3.3;2.54;https://www.flashscore.com/match/4la7Pz9J/#/match-summary
BRAZIL;SERIE B;ROUND 2;2018;21.04.2018;Avai;Brasil de Pelotas;1;1;2;2;2.16;3.12;3.61;2.37;https://www.flashscore.com/match/GSIC3gn0/#/match-summary
BRAZIL;SERIE B;ROUND 2;2018;21.04.2018;Criciuma;Ponte Preta;0;1;0;1;2.25;3.06;3.43;2.44;https://www.flashscore.com/match/fJHG2D16/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;24.04.2018;Atletico GO;Guarani;2;0;3;2;2.03;3.19;3.84;2.33;https://www.flashscore.com/match/ILU6DUFO/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;24.04.2018;Fortaleza;CRB;1;0;3;1;1.65;3.72;5.16;2.01;https://www.flashscore.com/match/MgybFjoC/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;27.04.2018;Figueirense;Boa;1;0;2;0;1.59;3.51;6.49;2.55;https://www.flashscore.com/match/r3xfGWV5/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;27.04.2018;CSA;Oeste;3;1;5;1;2.34;2.97;3.41;2.85;https://www.flashscore.com/match/WOIlxEhP/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;27.04.2018;Coritiba;Criciuma;1;1;2;1;2.04;3.16;3.98;2.44;https://www.flashscore.com/match/6H9GXX0t/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;28.04.2018;Vila Nova FC;Sampaio Correa;1;1;3;1;1.71;3.35;5.58;2.56;https://www.flashscore.com/match/vVV2EA0I/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;28.04.2018;Paysandu PA;Brasil de Pelotas;2;1;2;1;1.96;3.23;4.13;2.53;https://www.flashscore.com/match/ltaLWiGn/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;28.04.2018;Juventude;Avai;1;1;1;3;2.42;3.0;3.16;2.88;https://www.flashscore.com/match/ltwjHCGa/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;28.04.2018;Ponte Preta;Londrina;0;0;0;1;1.7;3.46;5.3;2.53;https://www.flashscore.com/match/hEqsJYom/#/match-summary
BRAZIL;SERIE B;ROUND 3;2018;28.04.2018;Sao Bento;Goias;0;1;1;1;1.96;3.22;4.11;2.51;https://www.flashscore.com/match/zwZoIh1g/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;01.05.2018;Criciuma;CSA;0;1;1;3;1.88;3.3;4.4;2.26;https://www.flashscore.com/match/WOftSTUH/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;01.05.2018;Boa;Juventude;0;0;1;2;2.31;2.95;3.44;2.71;https://www.flashscore.com/match/4xglQ7aU/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;01.05.2018;Londrina;Fortaleza;1;1;1;1;2.36;3.07;3.23;2.34;https://www.flashscore.com/match/hl0jpBpn/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;01.05.2018;Brasil de Pelotas;Figueirense;1;0;1;0;2.28;2.96;3.53;2.68;https://www.flashscore.com/match/zc1XTk05/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;04.05.2018;Sampaio Correa;Paysandu PA;1;1;1;1;2.38;3.03;3.17;2.82;https://www.flashscore.com/match/nBafqVah/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;04.05.2018;CRB;Atletico GO;3;0;3;1;2.39;3.21;3.01;2.26;https://www.flashscore.com/match/Ec1noiVu/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;04.05.2018;Oeste;Coritiba;0;0;1;1;2.09;3.04;3.97;2.66;https://www.flashscore.com/match/d62TUVpa/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;05.05.2018;Goias;Vila Nova FC;1;1;1;3;2.8;2.94;2.78;2.73;https://www.flashscore.com/match/QofpRmpO/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;05.05.2018;Avai;Sao Bento;1;1;1;1;2.13;3.1;3.73;2.7;https://www.flashscore.com/match/ILjxT9FB/#/match-summary
BRAZIL;SERIE B;ROUND 4;2018;05.05.2018;Guarani;Ponte Preta;1;2;2;3;2.4;3.01;3.24;2.58;https://www.flashscore.com/match/SWcPVBVh/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;07.05.2018;Sampaio Correa;CRB;1;1;2;3;2.26;3.18;3.31;2.23;https://www.flashscore.com/match/WdfvqM59/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;08.05.2018;Guarani;Criciuma;1;0;1;0;2.0;3.34;3.86;2.14;https://www.flashscore.com/match/0E3brkFb/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;08.05.2018;Coritiba;Brasil de Pelotas;0;0;1;0;2.22;3.07;3.48;2.49;https://www.flashscore.com/match/ELaZq2j3/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;11.05.2018;Juventude;Paysandu PA;0;1;1;1;1.97;3.06;4.04;2.67;https://www.flashscore.com/match/MTi7tTqB/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;11.05.2018;Atletico GO;Londrina;0;0;0;0;1.92;3.32;4.22;2.18;https://www.flashscore.com/match/MRCmMbbd/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;12.05.2018;Sao Bento;Oeste;0;0;1;0;2.12;3.11;3.79;2.48;https://www.flashscore.com/match/rwg3s9U4/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;12.05.2018;Figueirense;Avai;0;0;0;1;2.36;3.07;3.25;2.58;https://www.flashscore.com/match/j3dBumaH/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;12.05.2018;CSA;Boa;0;0;1;0;1.62;3.5;6.24;2.42;https://www.flashscore.com/match/zV0Vpryc/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;12.05.2018;Fortaleza;Goias;0;0;3;0;1.72;3.53;5.1;2.09;https://www.flashscore.com/match/SSJvOKTq/#/match-summary
BRAZIL;SERIE B;ROUND 5;2018;13.05.2018;Vila Nova FC;Ponte Preta;0;0;0;0;2.23;2.96;3.65;2.73;https://www.flashscore.com/match/Ai9qNvqj/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;15.05.2018;CRB;Avai;0;3;0;4;2.44;3.15;2.95;2.15;https://www.flashscore.com/match/j7ADcLK2/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;15.05.2018;Criciuma;Juventude;0;0;0;0;2.32;3.1;3.24;2.43;https://www.flashscore.com/match/2oYMzbDk/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;18.05.2018;Goias;Guarani;0;0;1;1;2.23;3.2;3.31;2.22;https://www.flashscore.com/match/ABXQZHSe/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;18.05.2018;Figueirense;Fortaleza;1;2;1;3;2.52;3.02;2.94;2.43;https://www.flashscore.com/match/OfZIyvbq/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;19.05.2018;Ponte Preta;Atletico GO;1;0;1;3;1.82;3.43;4.57;2.38;https://www.flashscore.com/match/AmgrrtLF/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;19.05.2018;Paysandu PA;Sao Bento;0;1;1;1;2.06;3.06;3.93;2.66;https://www.flashscore.com/match/bXDLeakF/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;19.05.2018;Oeste;Vila Nova FC;1;0;2;0;2.5;2.89;3.19;2.86;https://www.flashscore.com/match/4Ahns0zM/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;19.05.2018;Londrina;CSA;1;1;1;2;2.11;3.17;3.65;2.48;https://www.flashscore.com/match/4AEHduz9/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;19.05.2018;Boa;Coritiba;1;1;1;1;2.44;3.0;3.1;2.66;https://www.flashscore.com/match/l2WUYyr2/#/match-summary
BRAZIL;SERIE B;ROUND 6;2018;19.05.2018;Brasil de Pelotas;Sampaio Correa;0;2;1;2;1.93;3.28;4.01;2.33;https://www.flashscore.com/match/IDdjtKkS/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;22.05.2018;CSA;Figueirense;1;1;1;4;2.04;3.15;3.86;2.4;https://www.flashscore.com/match/bogfAb48/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;22.05.2018;Fortaleza;Criciuma;1;0;2;0;1.5;4.12;6.2;1.84;https://www.flashscore.com/match/lGB3myce/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;25.05.2018;Avai;Paysandu PA;1;0;3;1;1.57;3.65;6.5;2.39;https://www.flashscore.com/match/jVh0lHsk/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;25.05.2018;Atletico GO;Oeste;2;1;2;2;2.17;3.14;3.46;2.51;https://www.flashscore.com/match/AVaCoFR7/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;25.05.2018;Coritiba;Vila Nova FC;1;0;2;0;2.52;3.02;2.97;2.71;https://www.flashscore.com/match/xxhb9IJE/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;26.05.2018;Sao Bento;Juventude;0;2;2;2;1.99;3.13;4.19;2.58;https://www.flashscore.com/match/fa7UgwKR/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;26.05.2018;Goias;Boa;0;1;1;2;1.8;3.27;4.71;2.55;https://www.flashscore.com/match/Wv18neC1/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;26.05.2018;Brasil de Pelotas;Londrina;0;0;3;0;1.99;3.17;4.1;2.46;https://www.flashscore.com/match/d8gdkcSr/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;26.05.2018;Guarani;CRB;1;0;2;0;1.7;3.73;4.85;2.1;https://www.flashscore.com/match/xOCPfJ4L/#/match-summary
BRAZIL;SERIE B;ROUND 7;2018;28.05.2018;Sampaio Correa;Ponte Preta;1;0;1;0;2.4;2.98;3.22;2.54;https://www.flashscore.com/match/K0s38xZK/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;29.05.2018;Sao Bento;Figueirense;0;0;1;1;2.18;3.09;3.57;2.35;https://www.flashscore.com/match/jqYY2Gdr/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;29.05.2018;Londrina;Coritiba;1;1;3;2;2.5;3.04;2.99;2.65;https://www.flashscore.com/match/xbTYLe3K/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;01.06.2018;Juventude;Guarani;1;0;1;0;2.18;3.03;3.62;2.66;https://www.flashscore.com/match/UZWx2zCl/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;01.06.2018;Vila Nova FC;CSA;0;0;0;1;1.8;3.29;4.82;2.45;https://www.flashscore.com/match/ranraYe7/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;01.06.2018;Paysandu PA;Boa;2;0;2;0;2.14;3.04;3.73;2.65;https://www.flashscore.com/match/6XXxLFIQ/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;01.06.2018;Avai;Criciuma;0;0;0;1;1.66;3.57;5.3;2.13;https://www.flashscore.com/match/Aolz1fRf/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;02.06.2018;Fortaleza;Sampaio Correa;0;0;1;0;1.55;3.78;6.45;2.0;https://www.flashscore.com/match/lxmv0Et1/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;02.06.2018;CRB;Brasil de Pelotas;1;1;1;1;2.09;3.25;3.64;2.14;https://www.flashscore.com/match/b7UUMylE/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;02.06.2018;Atletico GO;Goias;1;1;1;3;2.24;3.16;3.36;2.22;https://www.flashscore.com/match/d2jnbhBD/#/match-summary
BRAZIL;SERIE B;ROUND 8;2018;02.06.2018;Ponte Preta;Oeste;0;1;1;1;2.24;3.08;3.45;2.62;https://www.flashscore.com/match/Y3o77dlR/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;Juventude;Atletico GO;0;1;2;2;1.98;3.36;3.88;2.31;https://www.flashscore.com/match/2uDDEDef/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;Figueirense;Londrina;1;1;1;1;1.92;3.24;4.27;2.32;https://www.flashscore.com/match/d2CHDXA0/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;Criciuma;Paysandu PA;2;0;4;1;1.92;3.33;4.13;2.34;https://www.flashscore.com/match/zgBLCiQ6/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;Coritiba;CRB;1;0;1;0;1.8;3.6;4.29;2.03;https://www.flashscore.com/match/d0LuIn2n/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;Sampaio Correa;Avai;0;0;1;1;2.39;2.98;3.22;2.42;https://www.flashscore.com/match/vPApH6Hh/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;CSA;Guarani;1;0;1;2;2.35;3.1;3.1;2.52;https://www.flashscore.com/match/rcHyJSnt/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;Boa;Sao Bento;1;1;2;2;2.51;2.83;3.22;3.18;https://www.flashscore.com/match/WK4UAVfJ/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;Vila Nova FC;Fortaleza;0;0;0;0;2.52;2.91;3.04;2.77;https://www.flashscore.com/match/hU5QBBuD/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;Ponte Preta;Goias;1;1;2;1;1.92;3.31;4.21;2.2;https://www.flashscore.com/match/8tK4GZQs/#/match-summary
BRAZIL;SERIE B;ROUND 9;2018;05.06.2018;Oeste;Brasil de Pelotas;0;0;0;0;1.98;3.22;4.07;2.48;https://www.flashscore.com/match/j599Fgtl/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;08.06.2018;Londrina;Juventude;0;1;0;1;1.8;3.34;4.71;2.41;https://www.flashscore.com/match/0GWKEYCi/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;08.06.2018;Goias;Paysandu PA;2;1;2;1;2.08;3.24;3.66;2.26;https://www.flashscore.com/match/tWF8B2oU/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;08.06.2018;Avai;Coritiba;0;0;2;0;1.88;3.38;4.18;2.36;https://www.flashscore.com/match/Y5C0DOGH/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;09.06.2018;Sao Bento;Fortaleza;0;0;2;1;3.0;3.03;2.5;2.32;https://www.flashscore.com/match/CjOiFpn5/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;09.06.2018;Sampaio Correa;Oeste;2;0;2;0;2.18;3.01;3.64;2.58;https://www.flashscore.com/match/fwWODhSc/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;09.06.2018;Guarani;Vila Nova FC;0;0;1;1;2.49;3.0;3.11;2.79;https://www.flashscore.com/match/IF9lGQWb/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;09.06.2018;CSA;CRB;0;0;0;0;2.58;3.06;2.83;2.19;https://www.flashscore.com/match/MPXGFEco/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;09.06.2018;Criciuma;Boa;1;1;1;1;1.74;3.35;5.3;2.45;https://www.flashscore.com/match/n9G4CrWN/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;09.06.2018;Atletico GO;Figueirense;2;3;3;4;2.09;3.24;3.66;2.1;https://www.flashscore.com/match/ru2z7Mgo/#/match-summary
BRAZIL;SERIE B;ROUND 10;2018;09.06.2018;Brasil de Pelotas;Ponte Preta;0;1;0;2;2.46;2.93;3.15;2.58;https://www.flashscore.com/match/jsNeE41B/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;11.06.2018;Juventude;Coritiba;0;0;1;1;2.17;2.99;3.62;2.7;https://www.flashscore.com/match/SSNyBjCG/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;12.06.2018;Londrina;Goias;0;1;1;3;2.09;3.21;3.62;2.26;https://www.flashscore.com/match/nXf2RBdc/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;12.06.2018;Figueirense;Sampaio Correa;1;0;1;0;1.71;3.46;5.14;2.39;https://www.flashscore.com/match/d2SuAARM/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;14.06.2018;Guarani;Sao Bento;0;0;0;0;2.32;2.96;3.36;2.81;https://www.flashscore.com/match/6DZSCCs4/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;15.06.2018;Fortaleza;Brasil de Pelotas;2;0;2;0;1.52;3.81;6.96;2.15;https://www.flashscore.com/match/zgRq9UtT/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;15.06.2018;Boa;Avai;0;2;0;2;3.34;2.94;2.34;2.71;https://www.flashscore.com/match/fw8G384j/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;15.06.2018;CRB;Ponte Preta;1;0;2;0;2.55;2.99;2.92;2.5;https://www.flashscore.com/match/8tdbSisi/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;16.06.2018;Vila Nova FC;Atletico GO;0;0;0;0;2.22;3.04;3.46;2.47;https://www.flashscore.com/match/tz4C4lkp/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;16.06.2018;Oeste;Criciuma;1;1;2;2;2.1;3.12;3.77;2.55;https://www.flashscore.com/match/lxPXBWdA/#/match-summary
BRAZIL;SERIE B;ROUND 11;2018;16.06.2018;Paysandu PA;CSA;0;0;0;0;1.98;3.38;3.81;2.25;https://www.flashscore.com/match/SrCaQVB3/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;19.06.2018;Ponte Preta;CSA;1;0;1;1;1.75;3.38;4.95;2.3;https://www.flashscore.com/match/6ZA3PkR9/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;19.06.2018;Avai;Guarani;2;0;3;3;1.68;3.43;5.49;2.44;https://www.flashscore.com/match/dO3GMmBS/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;21.06.2018;Brasil de Pelotas;Criciuma;1;0;1;0;2.04;3.03;3.89;2.46;https://www.flashscore.com/match/EaEBNTeM/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;21.06.2018;Goias;Juventude;1;1;1;1;1.95;3.13;4.08;2.37;https://www.flashscore.com/match/S6fnHRYk/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;23.06.2018;Coritiba;Figueirense;1;0;1;1;2.12;3.12;3.68;2.31;https://www.flashscore.com/match/6mjxvkt3/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;23.06.2018;Sao Bento;Londrina;0;0;0;1;2.09;3.17;3.71;2.45;https://www.flashscore.com/match/0dA7O9tG/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;23.06.2018;Sampaio Correa;Atletico GO;1;2;2;3;2.29;3.14;3.27;2.25;https://www.flashscore.com/match/0Aktw9e9/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;23.06.2018;Fortaleza;Oeste;0;1;1;2;1.48;3.84;8.06;2.2;https://www.flashscore.com/match/bXkrI7Jq/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;23.06.2018;Boa;Vila Nova FC;0;1;0;2;3.36;2.81;2.39;3.33;https://www.flashscore.com/match/6cgjGold/#/match-summary
BRAZIL;SERIE B;ROUND 12;2018;23.06.2018;CRB;Paysandu PA;0;0;1;1;1.93;3.26;4.27;2.3;https://www.flashscore.com/match/82XYvVQd/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;26.06.2018;Juventude;Vila Nova FC;0;1;0;1;2.59;2.7;3.17;3.34;https://www.flashscore.com/match/zTsgz7uS/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;26.06.2018;Oeste;Avai;1;0;1;0;3.04;2.91;2.43;2.64;https://www.flashscore.com/match/dxqkymQL/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;26.06.2018;Goias;CRB;0;0;2;1;1.78;3.49;4.52;2.12;https://www.flashscore.com/match/lzOTT4Ie/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;29.06.2018;CSA;Coritiba;0;0;2;2;2.41;3.0;3.18;2.49;https://www.flashscore.com/match/fXAFi8A2/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;29.06.2018;Atletico GO;Brasil de Pelotas;1;1;2;1;1.76;3.41;4.95;2.21;https://www.flashscore.com/match/SQMXSOX1/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;29.06.2018;Guarani;Boa;0;0;1;1;1.87;3.29;4.46;2.42;https://www.flashscore.com/match/v1lpxTAF/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;30.06.2018;Figueirense;Ponte Preta;0;1;0;2;2.22;3.05;3.5;2.45;https://www.flashscore.com/match/h8UKVQmq/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;30.06.2018;Criciuma;Sao Bento;0;0;1;0;2.21;3.08;3.47;2.26;https://www.flashscore.com/match/6BYOUp3k/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;30.06.2018;Paysandu PA;Fortaleza;0;1;0;1;2.72;2.94;2.79;2.53;https://www.flashscore.com/match/GnaOknuF/#/match-summary
BRAZIL;SERIE B;ROUND 13;2018;01.07.2018;Londrina;Sampaio Correa;0;0;1;1;1.92;3.24;4.25;2.48;https://www.flashscore.com/match/YN9JjSP8/#/match-summary
BRAZIL;SERIE B;ROUND 14;2018;04.07.2018;Coritiba;Paysandu PA;1;0;2;0;1.66;3.48;5.66;2.24;https://www.flashscore.com/match/rca3jJVP/#/match-summary
BRAZIL;SERIE B;ROUND 14;2018;04.07.2018;CRB;Sao Bento;0;0;1;0;2.18;2.99;3.7;2.54;https://www.flashscore.com/match/460aiaGJ/#/match-summary
BRAZIL;SERIE B;ROUND 14;2018;04.07.2018;Avai;Goias;0;1;0;1;1.67;3.59;5.15;2.08;https://www.flashscore.com/match/IDK4VHg0/#/match-summary
BRAZIL;SERIE B;ROUND 14;2018;04.07.2018;Atletico GO;Boa;0;0;2;0;1.6;3.7;5.8;2.09;https://www.flashscore.com/match/21MGSFwJ/#/match-summary
BRAZIL;SERIE B;ROUND 14;2018;05.07.2018;Oeste;Guarani;0;1;0;1;2.3;3.03;3.31;2.44;https://www.flashscore.com/match/MoReXwPm/#/match-summary
BRAZIL;SERIE B;ROUND 14;2018;05.07.2018;Vila Nova FC;Londrina;1;0;1;1;1.86;3.17;4.69;2.83;https://www.flashscore.com/match/jRICTeOC/#/match-summary
BRAZIL;SERIE B;ROUND 14;2018;05.07.2018;Brasil de Pelotas;CSA;0;2;0;2;1.89;3.22;4.38;2.54;https://www.flashscore.com/match/0xQaWcvf/#/match-summary
BRAZIL;SERIE B;ROUND 14;2018;05.07.2018;Criciuma;Figueirense;1;0;1;1;2.27;3.07;3.3;2.24;https://www.flashscore.com/match/d4J8Uy96/#/match-summary
BRAZIL;SERIE B;ROUND 14;2018;08.07.2018;Ponte Preta;Fortaleza;2;0;2;0;2.22;3.08;3.43;2.47;https://www.flashscore.com/match/SORiYJ9s/#/match-summary
BRAZIL;SERIE B;ROUND 15;2018;09.07.2018;Guarani;Coritiba;1;1;2;1;2.2;3.03;3.51;2.38;https://www.flashscore.com/match/EujZpcgm/#/match-summary
BRAZIL;SERIE B;ROUND 15;2018;09.07.2018;Figueirense;Oeste;1;1;1;2;2.08;3.04;3.84;2.36;https://www.flashscore.com/match/4Urnrew6/#/match-summary
BRAZIL;SERIE B;ROUND 15;2018;12.07.2018;Londrina;Avai;0;2;1;2;2.84;3.0;2.64;2.52;https://www.flashscore.com/match/vch0ad8t/#/match-summary
BRAZIL;SERIE B;ROUND 15;2018;12.07.2018;Paysandu PA;Vila Nova FC;0;0;1;2;2.72;2.8;2.89;3.01;https://www.flashscore.com/match/MLs5bGNn/#/match-summary
BRAZIL;SERIE B;ROUND 15;2018;13.07.2018;Brasil de Pelotas;Juventude;1;1;1;1;2.2;2.94;3.59;2.71;https://www.flashscore.com/match/A7qrqyOa/#/match-summary
BRAZIL;SERIE B;ROUND 15;2018;13.07.2018;Goias;Criciuma;1;1;2;1;1.75;3.41;4.99;2.18;https://www.flashscore.com/match/AsEntZ7I/#/match-summary
